respondent_id,xyz_vaccine,seasonal_vaccine
27637,0.079164058,0.094926908
27638,0.093377752,0.359787064
27639,0.058878944,0.32472091
27640,0.83307863,0.540785195
27641,0.687655904,0.6173734
27642,0.299785369,0.663895775
27643,0.021376828,0.041973128
27644,0.105871471,0.435541557
27645,0.079483932,0.051756158
27646,0.074834087,0.421856164
27647,0.129658464,0.285233403
27648,0.029942525,0.06495028
27649,0.028234645,0.267687381
27650,0.091345272,0.649484816
27651,0.308133764,0.882297656
27652,0.050167957,0.261204667
27653,0.020869834,0.070634062
27654,0.322902524,0.496908083
27655,0.140366347,0.269967132
27656,0.141835845,0.280617455
27657,0.552193041,0.194071929
27658,0.03119895,0.649736574
27659,0.031783816,0.039374959
27660,0.480047013,0.155034297
27661,0.187349882,0.052219546
27662,0.013022614,0.231429174
27663,0.157244171,0.903261808
27664,0.083025772,0.045298851
27665,0.726188132,0.667071986
27666,0.143697456,0.6395701
27667,0.104664729,0.250141742
27668,0.940025583,0.985480354
27669,0.176545574,0.937872798
27670,0.449226353,0.941873321
27671,0.354455503,0.893383405
27672,0.027844158,0.195153706
27673,0.037463994,0.240411108
27674,0.048488481,0.301071115
27675,0.642288658,0.857092333
27676,0.5029257,0.960233658
27677,0.116243492,0.356556374
27678,0.233536464,0.379261549
27679,0.120216793,0.584894667
27680,0.681118105,0.841331791
27681,0.00631297,0.029845254
27682,0.083875418,0.881844103
27683,0.069377558,0.467532979
27684,0.102911087,0.259793747
27685,0.024740578,0.050761948
27686,0.189155664,0.36918849
27687,0.042511078,0.047268199
27688,0.198462811,0.683247112
27689,0.621019022,0.960636599
27690,0.742848847,0.933862446
27691,0.7065479,0.846404992
27692,0.076528937,0.263989379
27693,0.038900355,0.725500807
27694,0.120880016,0.382111248
27695,0.185713206,0.289522243
27696,0.128359903,0.66611043
27697,0.654924011,0.921726904
27698,0.383094607,0.302794761
27699,0.01842361,0.133795821
27700,0.046849039,0.442408378
27701,0.240630566,0.25198357
27702,0.387924375,0.217151327
27703,0.03046964,0.015545222
27704,0.025611043,0.193468672
27705,0.875326481,0.870013706
27706,0.082085828,0.915551351
27707,0.023307649,0.242885492
27708,0.403780696,0.660689066
27709,0.15945837,0.183603677
27710,0.056540684,0.303356018
27711,0.867389102,0.923192445
27712,0.029123762,0.050958973
27713,0.030400874,0.072397024
27714,0.093770994,0.063636079
27715,0.7616762,0.728175687
27716,0.218594359,0.653425625
27717,0.043368383,0.100669946
27718,0.12916784,0.43374753
27719,0.012061112,0.08802391
27720,0.095201908,0.300058657
27721,0.319341334,0.231169578
27722,0.055568641,0.308937908
27723,0.317427895,0.887064784
27724,0.051955673,0.136058991
27725,0.05666525,0.517251502
27726,0.10943567,0.296740014
27727,0.116343896,0.951197631
27728,0.43949308,0.53218761
27729,0.060127946,0.101070242
27730,0.613936207,0.778711824
27731,0.758042827,0.893512015
27732,0.09876792,0.933622481
27733,0.099328671,0.478131413
27734,0.098089343,0.460997099
27735,0.604482692,0.559439226
27736,0.14597726,0.278653265
27737,0.070096795,0.79488357
27738,0.469701771,0.964498296
27739,0.411191417,0.74299915
27740,0.091211618,0.444487461
27741,0.325849804,0.865615008
27742,0.196269054,0.620652892
27743,0.609473279,0.765314217
27744,0.116394988,0.437003629
27745,0.783770502,0.865653042
27746,0.138678673,0.653462847
27747,0.06783183,0.192461806
27748,0.178163016,0.131387779
27749,0.191692381,0.825033701
27750,0.159271193,0.329540818
27751,0.061301375,0.199292762
27752,0.420374184,0.815839069
27753,0.021899449,0.065783225
27754,0.104929708,0.869996895
27755,0.942137383,0.982618585
27756,0.120169772,0.195584161
27757,0.028133903,0.110297555
27758,0.022418424,0.829371533
27759,0.040117484,0.122600264
27760,0.47714866,0.816316213
27761,0.071635379,0.752328683
27762,0.019960725,0.030964492
27763,0.067686902,0.610973862
27764,0.135152391,0.616594914
27765,0.123571593,0.437638789
27766,0.729982819,0.867067625
27767,0.437760026,0.784783454
27768,0.013032261,0.016310696
27769,0.113919983,0.348165976
27770,0.118022746,0.608200549
27771,0.051072926,0.771191695
27772,0.72331627,0.882218438
27773,0.10069587,0.212709328
27774,0.107843683,0.079177258
27775,0.130179674,0.27867994
27776,0.058199047,0.033245918
27777,0.136752785,0.362361042
27778,0.125256238,0.113499832
27779,0.098479387,0.251694842
27780,0.11481944,0.790147444
27781,0.019674312,0.032127164
27782,0.958661176,0.986829653
27783,0.064468908,0.399527816
27784,0.114743075,0.161821864
27785,0.07962056,0.218795411
27786,0.03351484,0.086199268
27787,0.127040773,0.104383581
27788,0.054420057,0.11211339
27789,0.800908495,0.933855477
27790,0.586149599,0.784040506
27791,0.058626778,0.266898538
27792,0.070223382,0.547330804
27793,0.221933219,0.16433546
27794,0.125688959,0.096459699
27795,0.526910452,0.85140891
27796,0.137244873,0.575640001
27797,0.500253592,0.72454035
27798,0.244991088,0.027590683
27799,0.159533883,0.090422628
27800,0.081849376,0.317691857
27801,0.024210205,0.178094732
27802,0.446634634,0.861632078
27803,0.01331774,0.039777871
27804,0.769740975,0.897326605
27805,0.094104072,0.208753521
27806,0.546695488,0.82438276
27807,0.224976124,0.803054597
27808,0.324390817,0.424630268
27809,0.77013051,0.962102022
27810,0.042206907,0.191794467
27811,0.067999394,0.23084807
27812,0.062478357,0.184507072
27813,0.207641839,0.409262243
27814,0.121495457,0.324854206
27815,0.119472657,0.482756573
27816,0.329722873,0.776253709
27817,0.133223353,0.270284121
27818,0.33146156,0.885762587
27819,0.158772371,0.289801738
27820,0.677820311,0.601838076
27821,0.116169739,0.276703535
27822,0.115680821,0.291948856
27823,0.245323215,0.271711402
27824,0.138693404,0.891452204
27825,0.183747764,0.146803428
27826,0.109215095,0.657788227
27827,0.039704518,0.135359341
27828,0.032546664,0.303445992
27829,0.038594176,0.23385609
27830,0.284566615,0.247106158
27831,0.156275029,0.524969933
27832,0.108473018,0.403416707
27833,0.221521071,0.281027006
27834,0.646496258,0.861894473
27835,0.871921049,0.981426309
27836,0.084768857,0.963731827
27837,0.691763614,0.886717004
27838,0.051398739,0.482050832
27839,0.022891451,0.128441931
27840,0.207609718,0.525375652
27841,0.140579597,0.574611324
27842,0.396531701,0.810744487
27843,0.082828715,0.606537498
27844,0.188799704,0.919739793
27845,0.061298637,0.719784477
27846,0.085308294,0.037753087
27847,0.045792727,0.553185369
27848,0.785352215,0.913589489
27849,0.111305126,0.906937339
27850,0.102776093,0.06581779
27851,0.532496234,0.212498247
27852,0.47363649,0.862429294
27853,0.113123037,0.178361032
27854,0.185125156,0.653488212
27855,0.228988009,0.388167042
27856,0.440113732,0.891990404
27857,0.740841821,0.945374301
27858,0.663312998,0.963613379
27859,0.84117258,0.962818242
27860,0.210650622,0.743725547
27861,0.077073428,0.244681504
27862,0.095667196,0.313718839
27863,0.2789556,0.441090481
27864,0.135836499,0.367618173
27865,0.257489502,0.694721486
27866,0.746271143,0.853014505
27867,0.26347355,0.579374089
27868,0.689571227,0.908617024
27869,0.095463421,0.463710261
27870,0.350465323,0.012555169
27871,0.114239534,0.547616896
27872,0.041336979,0.061697674
27873,0.166290803,0.053717394
27874,0.338539672,0.71321985
27875,0.282982144,0.389270334
27876,0.015963328,0.021276267
27877,0.388754087,0.629437731
27878,0.068305841,0.843104293
27879,0.118496486,0.569256405
27880,0.022089129,0.140853958
27881,0.113967624,0.631448572
27882,0.114850141,0.433902162
27883,0.017787665,0.022348211
27884,0.184341731,0.200269331
27885,0.05546369,0.059506483
27886,0.148132607,0.299706046
27887,0.748208854,0.592594671
27888,0.027914193,0.305247806
27889,0.107117187,0.078678788
27890,0.244296231,0.538459546
27891,0.354679765,0.728985287
27892,0.059582136,0.050042524
27893,0.094443702,0.131089301
27894,0.207093478,0.470199845
27895,0.100106008,0.656191804
27896,0.158786902,0.46366595
27897,0.029663958,0.075004369
27898,0.03285236,0.05545251
27899,0.064974184,0.471165038
27900,0.618491112,0.901958114
27901,0.101008795,0.152838622
27902,0.044855703,0.255532594
27903,0.040600591,0.098849868
27904,0.221152251,0.210906947
27905,0.071672295,0.327238229
27906,0.099141664,0.583557736
27907,0.925400019,0.97986322
27908,0.192463157,0.77890813
27909,0.169039072,0.303786212
27910,0.310249058,0.828626207
27911,0.289764819,0.755398896
27912,0.082731772,0.494405581
27913,0.019734215,0.160617574
27914,0.033443914,0.294260154
27915,0.079529556,0.463763122
27916,0.086471418,0.535082986
27917,0.030990559,0.370256763
27918,0.18924311,0.965401699
27919,0.182330135,0.408041548
27920,0.152034819,0.893096826
27921,0.052687019,0.644635493
27922,0.190935901,0.437422573
27923,0.162493275,0.962622467
27924,0.0582645,0.049314891
27925,0.003404023,0.018797731
27926,0.245048967,0.293619324
27927,0.05269068,0.152235703
27928,0.815268348,0.906084227
27929,0.06261267,0.887295678
27930,0.158128857,0.117559251
27931,0.859732296,0.942951793
27932,0.145204929,0.104145525
27933,0.013555568,0.283156968
27934,0.539937211,0.774996825
27935,0.199593717,0.908306195
27936,0.201784628,0.694927814
27937,0.650747077,0.688131117
27938,0.063246556,0.169670662
27939,0.044182985,0.078873578
27940,0.059079834,0.188514529
27941,0.069608563,0.307232743
27942,0.030269796,0.155627579
27943,0.088643634,0.781064653
27944,0.207109654,0.376285512
27945,0.453909007,0.320718758
27946,0.076554527,0.172780986
27947,0.49324466,0.950590445
27948,0.008544146,0.061300235
27949,0.135758452,0.552166898
27950,0.043726984,0.907608303
27951,0.510621374,0.651779442
27952,0.067404827,0.892088057
27953,0.118878506,0.578259428
27954,0.159200498,0.618998532
27955,0.035004372,0.803578679
27956,0.465216082,0.850836145
27957,0.024094136,0.205707679
27958,0.659943581,0.936365648
27959,0.140029183,0.068905642
27960,0.119708276,0.721645214
27961,0.078675334,0.251765054
27962,0.811074831,0.935325459
27963,0.066996452,0.132567641
27964,0.015909967,0.053004162
27965,0.060518489,0.038754117
27966,0.406593513,0.777825512
27967,0.046547687,0.074847748
27968,0.135026307,0.503899808
27969,0.706255487,0.926968904
27970,0.102063225,0.15401976
27971,0.088857876,0.759069571
27972,0.057102897,0.299711879
27973,0.678190864,0.811407321
27974,0.091809977,0.365019768
27975,0.121040694,0.076458615
27976,0.037702831,0.155429268
27977,0.033391552,0.102345927
27978,0.094373929,0.424907678
27979,0.428271531,0.966316132
27980,0.076327914,0.062569706
27981,0.086949802,0.438749593
27982,0.264161511,0.799223904
27983,0.839780526,0.987746462
27984,0.142077357,0.216927368
27985,0.144624039,0.888542755
27986,0.76980614,0.766041402
27987,0.139230468,0.496704143
27988,0.071260081,0.36814309
27989,0.121785694,0.386391221
27990,0.093568082,0.54285308
27991,0.103944088,0.581444739
27992,0.005725578,0.007406438
27993,0.075648904,0.125421859
27994,0.46184888,0.897266358
27995,0.135943498,0.645682242
27996,0.020850692,0.042618051
27997,0.078927049,0.18009753
27998,0.231666071,0.866996275
27999,0.258777099,0.800715739
28000,0.034822518,0.057967475
28001,0.013324487,0.009572907
28002,0.013773649,0.02056699
28003,0.104203206,0.45404558
28004,0.250902772,0.57434846
28005,0.089038261,0.341921611
28006,0.203931454,0.25348061
28007,0.243318389,0.65777822
28008,0.031175334,0.738091814
28009,0.059795573,0.37825616
28010,0.072141881,0.074282829
28011,0.036930466,0.569878527
28012,0.861735534,0.942422719
28013,0.399348513,0.838255322
28014,0.068284482,0.08735172
28015,0.180350475,0.751962978
28016,0.418518385,0.896546273
28017,0.129472866,0.381122992
28018,0.057721516,0.65864814
28019,0.102557866,0.176760356
28020,0.034759717,0.032370335
28021,0.236823161,0.3525643
28022,0.432634553,0.366373062
28023,0.430802766,0.507165321
28024,0.042164544,0.3892805
28025,0.564848118,0.772822177
28026,0.026782669,0.093883798
28027,0.262505061,0.609221321
28028,0.223781111,0.967851882
28029,0.363714342,0.599421982
28030,0.758313163,0.927527869
28031,0.014086312,0.066447605
28032,0.065603008,0.558896091
28033,0.237535428,0.023752139
28034,0.383622147,0.61839414
28035,0.122463604,0.164510699
28036,0.128671879,0.389398135
28037,0.019308446,0.797785473
28038,0.032859411,0.125329548
28039,0.137704683,0.479332475
28040,0.17710647,0.930988828
28041,0.10554284,0.874895059
28042,0.088028949,0.202172648
28043,0.59737649,0.925415076
28044,0.101694369,0.200654825
28045,0.161904424,0.505960276
28046,0.080236268,0.573290535
28047,0.237203127,0.706426445
28048,0.086093471,0.113281218
28049,0.069689716,0.901485836
28050,0.043291799,0.23213975
28051,0.184624734,0.719469206
28052,0.481075008,0.795371774
28053,0.075615458,0.161724061
28054,0.325061278,0.101217958
28055,0.091671264,0.184678103
28056,0.472768466,0.93462777
28057,0.034248225,0.829458055
28058,0.021695889,0.162159445
28059,0.093584353,0.266140048
28060,0.028297269,0.239005029
28061,0.111803844,0.336505525
28062,0.292980108,0.507655174
28063,0.238507394,0.264182573
28064,0.030617528,0.588611697
28065,0.075565976,0.185846029
28066,0.17275472,0.688687928
28067,0.201782015,0.89234619
28068,0.123637,0.094573161
28069,0.063290383,0.676451293
28070,0.052728212,0.647910216
28071,0.152570835,0.549949047
28072,0.068985542,0.34238903
28073,0.044728618,0.156911885
28074,0.279959954,0.576592241
28075,0.094452921,0.210884662
28076,0.170846568,0.565139901
28077,0.099820548,0.281215566
28078,0.109582147,0.759135215
28079,0.253497847,0.972244156
28080,0.086934713,0.172217183
28081,0.214335125,0.894082412
28082,0.275282729,0.777263279
28083,0.0183991,0.01672995
28084,0.030682747,0.032543297
28085,0.634272092,0.379270632
28086,0.322661895,0.74282155
28087,0.086870996,0.938874286
28088,0.130495058,0.548296304
28089,0.081952209,0.274621303
28090,0.04354357,0.558768476
28091,0.043899288,0.157981014
28092,0.0252789,0.059698225
28093,0.050375272,0.51612353
28094,0.055250663,0.558931344
28095,0.86547529,0.879424036
28096,0.41294509,0.670823074
28097,0.056206052,0.052837733
28098,0.282469302,0.527956144
28099,0.054874266,0.139226791
28100,0.043087111,0.141541461
28101,0.178313111,0.882256765
28102,0.052048816,0.23132728
28103,0.089668028,0.878146796
28104,0.195411539,0.899276588
28105,0.074971581,0.092177224
28106,0.05717152,0.38985241
28107,0.066101991,0.199261305
28108,0.259540393,0.415741949
28109,0.130649899,0.245303486
28110,0.213920545,0.959553464
28111,0.068793009,0.609131792
28112,0.364668249,0.597186518
28113,0.15891151,0.798583284
28114,0.049217826,0.247220289
28115,0.044528066,0.323516672
28116,0.033261376,0.208883198
28117,0.079599713,0.15265979
28118,0.116073262,0.176335879
28119,0.351690714,0.602092112
28120,0.566485584,0.701783364
28121,0.575192449,0.858216378
28122,0.016406891,0.004399095
28123,0.090751569,0.053793909
28124,0.253670308,0.3511129
28125,0.316039659,0.681248606
28126,0.292309103,0.613148057
28127,0.191064595,0.478599693
28128,0.041541162,0.014908447
28129,0.417740383,0.860361824
28130,0.091966306,0.190894954
28131,0.165496645,0.073946076
28132,0.479037999,0.931438066
28133,0.218610396,0.948512072
28134,0.141137726,0.24189518
28135,0.088563533,0.941227059
28136,0.044700847,0.872529222
28137,0.079081286,0.204663201
28138,0.143756245,0.696649667
28139,0.576261997,0.937319705
28140,0.540952817,0.884435362
28141,0.013914361,0.011343757
28142,0.064910511,0.080551357
28143,0.221588767,0.231106661
28144,0.071121897,0.840387125
28145,0.224324994,0.482232088
28146,0.018343245,0.074255631
28147,0.030279592,0.399936836
28148,0.479047357,0.487304448
28149,0.047655637,0.148747262
28150,0.164847472,0.774848856
28151,0.052976392,0.586555492
28152,0.217663369,0.442416856
28153,0.051027519,0.108415409
28154,0.076865697,0.084496406
28155,0.027972828,0.639555782
28156,0.012872767,0.486135264
28157,0.088837253,0.149294496
28158,0.521414575,0.924854079
28159,0.460625911,0.807578383
28160,0.0539255,0.13088819
28161,0.302114649,0.706211778
28162,0.199112294,0.909262154
28163,0.148425422,0.28945589
28164,0.376393814,0.716153762
28165,0.080417352,0.25509744
28166,0.673906705,0.951478744
28167,0.131496208,0.430656813
